470,0.2891473737904216
480,0.28915464214052944
490,0.2891794958699745
500,0.2891735818156468
510,0.28917244130687264
520,0.28918758024330765
530,0.2891903076800097
540,0.28920022047004385
550,0.28920655230600884
560,0.28918685222773544
570,0.28920710507409686
580,0.2892335077515038
590,0.28920106226317704
600,0.28924474569027864
610,0.2892142269908015
620,0.28924450423840753
630,0.28924738585614174
640,0.28926347608893255
650,0.2892542484672282
660,0.2892644653003214
670,0.28926024322923405
680,0.28926191913338234
690,0.28927901659478583
700,0.2892884382378607
710,0.2892818276303577
720,0.2892893825556668
730,0.28929226818673276
740,0.2893128247094354
750,0.2893094502351736
760,0.2893100902125819
770,0.2893555617705015
780,0.2893217011143541
790,0.28932438659553106
800,0.28930478780457025
810,0.28934132353435066
820,0.289338540580672
830,0.2893305014864776
840,0.2893414495177545
850,0.28934297421296074
860,0.2893561259225108
870,0.2893318750067266
880,0.28937828016895845
890,0.28937951699791786
900,0.2893655930469393
910,0.28938462313795216
920,0.28939244193697145
930,0.28938731713130145
940,0.2893889050401372
950,0.28939313709855574
960,0.28938612184305035
970,0.28939497805544634
980,0.2893948274492265
990,0.28941306530378647
1000,0.2894168889502038
1010,0.28942526020909365
1020,0.28942709479676015
1030,0.2894216134642948
1040,0.2894022213229483
1050,0.28945170060890374
1060,0.28945092941845635
1070,0.28945166277049483
1080,0.28944701677822476
1090,0.28943026861215254
1100,0.28944380722206586
1110,0.28944562536512564
1120,0.28944221821754007
1130,0.28947434543447764
1140,0.28945933698850473
1150,0.28944316981713186
1160,0.2894754422737068
1170,0.2894847040112418
1180,0.2894752299941305
1190,0.2894981039292983
1200,0.2894939437974321
1210,0.289502855446001
1220,0.289509369163695
1230,0.28949944945005157
1240,0.28950404936388896
1250,0.28950006867873285
1260,0.2894886652709549
1260,0.2894633139241779
1270,0.28947013624423956
1280,0.2894635349506541
1290,0.2894643092223346
1300,0.2894864953864938
1310,0.2894988270693337
1320,0.28949066851531413
1330,0.2894834187365287
1340,0.2894848837432904
1350,0.2895798898825192
1360,0.2895946102461741
1370,0.28960194694181984
1380,0.2896031794530881
1390,0.2896094154645958
1400,0.2896213524227178
1410,0.2896115610026262
1420,0.2896328369338
1430,0.2896129270596693
1440,0.28963221485182344
1450,0.2896406759436642
1460,0.28963931432378887
1470,0.28965257682145873
1480,0.28961032781474605
1490,0.28961397680226536
1500,0.28960264493618465
1510,0.28962094216152934
1520,0.28961828801828843
1530,0.289580035594794
1540,0.28957330990500385
1550,0.2895563511458121
1560,0.28959577090803346
1570,0.2895945577920982
1580,0.28959940406431495
1590,0.2895864502299084
1600,0.28959614151717494
1610,0.28961059591201577
1620,0.28960815377933974
1630,0.28963959130178674
1640,0.28960235376408233
1650,0.2896278845952307
1660,0.2896492804508038
1670,0.2896300767812944
1680,0.2896281573996611
1690,0.28964181803699157
1700,0.28963186269168584
1710,0.28966620028296763
1720,0.28964381475942463
1730,0.28963185834460015
1740,0.2896470841794853
1750,0.289655752137761
1760,0.2896469741281466
1770,0.2896831773853652
1780,0.28966805071557744
1790,0.2896755891593699
1800,0.2896794596605489
1810,0.2896767777866908
1820,0.2896967786327603
1830,0.28968815381494817
1840,0.289682345169002
1850,0.28968860232370924
1860,0.28970476163123443
1870,0.2896885439358292
1880,0.2896881179087544
1890,0.2896830322397868
1900,0.2896941615264192
1910,0.2896894800342539
1920,0.28970006144609484
1930,0.28973869734757157
1940,0.2897186469868544
1950,0.2896912116952888
1960,0.2897159919123189
1970,0.28974414796887854
1980,0.28973077017237375
1990,0.2897283171638312
2000,0.2897361588441927
2010,0.28973846778186213
2020,0.28974871970133287
2030,0.28972797043656473
2040,0.2897456649439118
2050,0.289735837832035
2060,0.28972983873592584
2070,0.28975466052131393
2080,0.289746308392357
2090,0.2897417288084371
2100,0.2897417370144083
2110,0.2897733707237324
2120,0.2897708674766473
2130,0.28976788717616375
2140,0.2897805787587642
2150,0.289770832846315
2160,0.2897754938800039
2170,0.28978026646204236
2180,0.28976653407993297
2190,0.28977913759839175
2200,0.28978071753386886
2210,0.2897723847569795
2220,0.2897976264062084
2230,0.28976811134650915
2240,0.28977475590503743
2250,0.2897659944082615
2260,0.2897876849037959
2270,0.289795030050531
